表章項目,時間軸（月次）,市区町村 コード,市区町村,/国籍07,総数,中国,韓国,韓国・朝鮮,フィリピン,ブラジル,ベトナム,ペルー,ネパール,米国,台湾,その他
人数【人】,2013年12月,11209,飯能市,,784,201,***,97,109,38,37,178,***,27,9,88
人数【人】,2013年12月,11210,加須市,,1373,287,***,107,202,421,63,73,***,17,17,186
人数【人】,2013年12月,11211,本庄市,,2140,290,***,76,281,808,110,297,***,18,34,226
人数【人】,2013年12月,11212,東松山市,,1528,248,***,126,208,461,25,162,***,20,15,263
人数【人】,2013年12月,11214,春日部市,,2854,853,***,329,685,62,114,7,***,37,51,716
人数【人】,2013年12月,11215,狭山市,,1950,479,***,206,583,180,32,132,***,40,33,265
人数【人】,2013年12月,11216,羽生市,,989,336,***,47,100,206,58,32,***,7,10,193
人数【人】,2013年12月,11217,鴻巣市,,1374,371,***,128,158,357,48,122,***,12,12,166
人数【人】,2013年12月,11218,深谷市,,2530,756,***,192,392,214,36,623,***,16,39,262
人数【人】,2013年12月,11219,上尾市,,2461,918,***,370,414,155,48,146,***,60,36,314
人数【人】,2013年12月,11221,草加市,,4859,1509,***,1054,922,193,200,90,***,49,52,790
人数【人】,2013年12月,11222,越谷市,,4294,1446,***,775,842,101,102,38,***,78,103,809
人数【人】,2013年12月,11223,蕨市,,3712,2335,***,459,385,19,75,21,***,30,28,360
人数【人】,2013年12月,11224,戸田市,,4581,2263,***,814,476,119,259,32,***,39,97,482
人数【人】,2013年12月,11225,入間市,,1493,493,***,178,232,124,33,107,***,44,20,262
人数【人】,2013年12月,11227,朝霞市,,2633,1127,***,435,283,203,90,13,***,50,41,391
人数【人】,2013年12月,11228,志木市,,1196,522,***,198,179,15,17,2,***,19,27,217
人数【人】,2013年12月,11229,和光市,,2080,913,***,279,120,16,182,11,***,56,62,441
人数【人】,2013年12月,11230,新座市,,2438,912,***,469,416,34,45,3,***,105,55,399
人数【人】,2013年12月,11231,桶川市,,497,176,***,104,71,9,5,24,***,9,25,74
人数【人】,2013年12月,11232,久喜市,,2027,495,***,186,304,297,101,299,***,30,32,283
人数【人】,2013年12月,11233,北本市,,430,170,***,66,75,11,6,13,***,5,16,68
人数【人】,2013年12月,11234,八潮市,,2434,547,***,370,535,87,492,11,***,14,10,368
人数【人】,2013年12月,11235,富士見市,,1703,737,***,309,289,40,69,14,***,29,24,192
人数【人】,2013年12月,11237,三郷市,,2862,967,***,429,399,41,279,41,***,28,26,652
人数【人】,2013年12月,11238,蓮田市,,435,144,***,63,58,34,12,4,***,8,13,99
人数【人】,2013年12月,11239,坂戸市,,1860,627,***,135,205,341,184,60,***,24,47,237
人数【人】,2013年12月,11240,幸手市,,778,126,***,44,207,115,119,59,***,4,6,98
人数【人】,2013年12月,11241,鶴ヶ島市,,831,274,***,113,129,59,70,25,***,12,28,121
人数【人】,2013年12月,11242,日高市,,700,139,***,63,96,126,6,123,***,17,4,126
人数【人】,2013年12月,11243,吉川市,,1055,248,***,140,149,13,354,5,***,11,5,130
人数【人】,2013年12月,11245,ふじみ野市,,1810,662,***,246,439,33,99,26,***,24,18,263
人数【人】,2013年12月,11246,白岡市,,313,92,***,49,47,37,-,8,***,10,3,67
人数【人】,2013年12月,11301,伊奈町,,295,57,***,50,55,11,1,30,***,3,8,80
人数【人】,2013年12月,11324,三芳町,,473,148,***,70,82,14,41,4,***,11,15,88
人数【人】,2013年12月,11326,毛呂山町,,398,77,***,49,90,44,-,21,***,10,3,104
人数【人】,2013年12月,11327,越生町,,102,24,***,22,10,8,1,5,***,-,-,32
人数【人】,2013年12月,11341,滑川町,,287,69,***,14,31,61,18,18,***,1,3,72
人数【人】,2013年12月,11342,嵐山町,,295,85,***,21,15,97,1,11,***,3,5,57
人数【人】,2013年12月,11343,小川町,,236,74,***,25,24,11,1,15,***,5,3,78
人数【人】,2013年12月,11346,川島町,,207,63,***,20,43,32,9,4,***,1,2,33
人数【人】,2013年12月,11347,吉見町,,137,35,***,19,14,20,2,5,***,1,4,37
人数【人】,2013年12月,11348,鳩山町,,88,32,***,13,8,1,-,-,***,6,2,26
人数【人】,2013年12月,11349,ときがわ町,,143,44,***,4,10,-,5,8,***,1,3,68
人数【人】,2013年12月,11361,横瀬町,,52,19,***,4,18,2,1,-,***,1,-,7
人数【人】,2013年12月,11362,皆野町,,59,30,***,1,5,-,-,-,***,1,-,22
人数【人】,2013年12月,11363,長瀞町,,31,2,***,3,6,1,2,-,***,-,3,14
人数【人】,2013年12月,11365,小鹿野町,,100,73,***,1,2,1,-,2,***,1,-,20
人数【人】,2013年12月,11369,東秩父村,,11,3,***,1,2,-,-,-,***,-,-,5
人数【人】,2013年12月,11381,美里町,,116,43,***,5,11,22,14,4,***,-,3,14
人数【人】,2013年12月,11383,神川町,,255,43,***,9,57,75,16,7,***,4,4,40
人数【人】,2013年12月,11385,上里町,,1012,132,***,22,101,567,43,59,***,1,16,71
人数【人】,2013年12月,11408,寄居町,,358,107,***,18,63,43,7,15,***,12,8,85
人数【人】,2013年12月,11442,宮代町,,346,178,***,28,34,13,18,4,***,3,24,44
人数【人】,2013年12月,11464,杉戸町,,363,116,***,31,43,14,32,10,***,4,5,108
人数【人】,2013年12月,11465,松伏町,,292,61,***,46,45,28,15,13,***,1,11,72
人数【人】,2013年12月,12100,千葉市,,20670,9628,***,3835,2290,411,463,291,***,355,308,3089
人数【人】,2013年12月,12101,中央区,,5164,1982,***,1547,713,49,92,17,***,77,109,578
人数【人】,2013年12月,12102,花見川区,,3100,1024,***,436,339,266,109,195,***,83,33,615
人数【人】,2013年12月,12103,稲毛区,,2990,1310,***,476,293,35,70,42,***,47,55,662
人数【人】,2013年12月,12104,若葉区,,2498,613,***,659,587,25,38,20,***,23,38,495
人数【人】,2013年12月,12105,緑区,,1051,353,***,303,116,13,26,4,***,35,37,164
人数【人】,2013年12月,12106,美浜区,,5867,4346,***,414,242,23,128,13,***,90,36,575
人数【人】,2013年12月,12202,銚子市,,1966,879,***,87,411,7,112,6,***,10,10,444
人数【人】,2013年12月,12203,市川市,,11773,5100,***,1488,1337,120,290,230,***,221,195,2792
人数【人】,2013年12月,12204,船橋市,,11600,5612,***,1728,1034,446,363,175,***,189,168,1885
人数【人】,2013年12月,12205,館山市,,374,73,***,88,131,4,-,-,***,8,23,47
人数【人】,2013年12月,12206,木更津市,,1605,322,***,375,403,159,40,6,***,28,23,249
人数【人】,2013年12月,12207,松戸市,,11180,5107,***,1646,1504,133,915,108,***,119,155,1493
人数【人】,2013年12月,12208,野田市,,1891,440,***,184,527,83,28,27,***,17,45,540
人数【人】,2013年12月,12210,茂原市,,1079,207,***,256,262,23,21,30,***,19,38,223
人数【人】,2013年12月,12211,成田市,,3377,641,***,373,525,112,87,403,***,62,163,1011
人数【人】,2013年12月,12212,佐倉市,,2153,433,***,244,420,114,29,165,***,52,62,634
人数【人】,2013年12月,12213,東金市,,1491,679,***,270,151,17,7,13,***,26,62,266
人数【人】,2013年12月,12215,旭市,,1010,391,***,44,110,14,18,29,***,14,22,368
人数【人】,2013年12月,12216,習志野市,,2702,981,***,468,327,232,34,103,***,54,37,466
人数【人】,2013年12月,12217,柏市,,5818,2322,***,1044,749,92,129,104,***,137,134,1107
人数【人】,2013年12月,12218,勝浦市,,173,28,***,28,28,5,1,-,***,6,4,73
人数【人】,2013年12月,12219,市原市,,4651,802,***,775,1468,426,82,239,***,46,48,765
人数【人】,2013年12月,12220,流山市,,1691,548,***,294,315,43,46,37,***,58,28,322
人数【人】,2013年12月,12221,八千代市,,3781,896,***,378,577,694,275,427,***,61,38,435
人数【人】,2013年12月,12222,我孫子市,,1426,508,***,232,185,22,102,35,***,28,28,286
人数【人】,2013年12月,12223,鴨川市,,383,159,***,40,115,2,1,1,***,26,6,33
人数【人】,2013年12月,12224,鎌ケ谷市,,1185,371,***,212,200,22,29,35,***,23,15,278
人数【人】,2013年12月,12225,君津市,,782,204,***,153,241,48,12,5,***,13,12,94
人数【人】,2013年12月,12226,富津市,,335,68,***,82,62,39,22,3,***,5,4,50
人数【人】,2013年12月,12227,浦安市,,3163,1235,***,539,343,52,57,12,***,191,78,656
人数【人】,2013年12月,12228,四街道市,,1365,321,***,156,179,11,15,8,***,21,116,538
人数【人】,2013年12月,12229,袖ケ浦市,,583,159,***,86,131,13,20,4,***,9,7,154
人数【人】,2013年12月,12230,八街市,,1530,379,***,158,325,47,16,161,***,10,63,371
人数【人】,2013年12月,12231,印西市,,1117,417,***,214,109,22,46,28,***,37,25,219
人数【人】,2013年12月,12232,白井市,,687,223,***,112,84,6,58,14,***,15,14,161
人数【人】,2013年12月,12233,富里市,,1569,291,***,259,299,133,21,65,***,22,75,404
人数【人】,2013年12月,12234,南房総市,,340,194,***,30,84,2,-,-,***,12,3,15
人数【人】,2013年12月,12235,匝瑳市,,392,121,***,31,45,4,14,3,***,8,15,151
人数【人】,2013年12月,12236,香取市,,798,283,***,63,76,38,35,18,***,7,44,234
人数【人】,2013年12月,12237,山武市,,696,126,***,98,132,10,36,1,***,12,23,258
人数【人】,2013年12月,12238,いすみ市,,508,154,***,45,135,12,-,-,***,27,20,115
人数【人】,2013年12月,12239,大網白里市,,553,160,***,62,105,3,10,12,***,25,15,161
人数【人】,2013年12月,12322,酒々井町,,335,110,***,45,53,3,1,13,***,4,5,101
人数【人】,2013年12月,12329,栄町,,177,28,***,28,40,16,-,2,***,2,7,54
人数【人】,2013年12月,12342,神崎町,,98,15,***,5,13,-,1,4,***,4,14,42
人数【人】,2013年12月,12347,多古町,,317,160,***,12,24,1,16,2,***,3,36,63
人数【人】,2013年12月,12349,東庄町,,175,46,***,3,35,13,14,-,***,2,3,59
人数【人】,2013年12月,12402,大網白里町,,***,***,***,***,***,***,***,***,***,***,***,***
人数【人】,2013年12月,12403,九十九里町,,301,190,***,25,21,7,-,-,***,2,9,47
人数【人】,2013年12月,12409,芝山町,,190,60,***,14,33,1,5,7,***,3,5,62
人数【人】,2013年12月,12410,横芝光町,,269,43,***,34,45,19,8,11,***,6,2,101
人数【人】,2013年12月,12421,一宮町,,74,15,***,11,18,2,-,-,***,12,4,12
人数【人】,2013年12月,12422,睦沢町,,37,8,***,2,7,-,-,-,***,2,9,9
人数【人】,2013年12月,12423,長生村,,92,15,***,21,29,1,1,-,***,3,3,19
人数【人】,2013年12月,12424,白子町,,99,30,***,14,22,1,-,-,***,1,3,28
人数【人】,2013年12月,12426,長柄町,,84,18,***,12,10,1,-,3,***,1,2,37
人数【人】,2013年12月,12427,長南町,,47,19,***,5,4,1,-,-,***,-,4,14
人数【人】,2013年12月,12441,大多喜町,,72,24,***,15,10,2,-,-,***,3,1,17
人数【人】,2013年12月,12443,御宿町,,46,9,***,9,8,1,-,-,***,5,-,14
人数【人】,2013年12月,12463,鋸南町,,38,13,***,11,10,-,-,-,***,2,-,2
人数【人】,2013年12月,13100,特別区部,,341161,132780,***,83470,21473,2088,8135,570,***,13635,9686,69324
人数【人】,2013年12月,13101,千代田区,,2629,1033,***,386,54,12,33,2,***,208,99,802
人数【人】,2013年12月,13102,中央区,,5199,2087,***,1119,118,14,63,10,***,287,177,1324
人数【人】,2013年12月,13103,港区,,19246,3188,***,3764,906,290,72,43,***,3574,454,6955
人数【人】,2013年12月,13104,新宿区,,35110,11622,***,11678,676,136,1573,24,***,994,1427,6980
人数【人】,2013年12月,13105,文京区,,7436,2692,***,1985,205,27,213,8,***,300,342,1664
人数【人】,2013年12月,13106,台東区,,13214,5997,***,3651,652,28,286,6,***,192,271,2131
人数【人】,2013年12月,13107,墨田区,,9517,4331,***,2019,1258,36,91,16,***,123,274,1369
人数【人】,2013年12月,13108,江東区,,21693,10640,***,4662,1399,97,238,39,***,347,371,3900
人数【人】,2013年12月,13109,品川区,,10893,3667,***,2386,695,87,221,32,***,572,326,2907
人数【人】,2013年12月,13110,目黒区,,7283,1432,***,1508,529,42,74,12,***,757,255,2674
人数【人】,2013年12月,13111,大田区,,18978,7062,***,3736,2139,234,602,55,***,553,604,3993
人数【人】,2013年12月,13112,世田谷区,,15446,3650,***,4165,743,106,283,51,***,1347,502,4599
人数【人】,2013年12月,13113,渋谷区,,9279,1554,***,1636,291,100,104,32,***,1345,382,3835
人数【人】,2013年12月,13114,中野区,,11312,3991,***,2974,420,60,506,15,***,392,495,2459
人数【人】,2013年12月,13115,杉並区,,11065,3431,***,2735,456,81,425,24,***,593,523,2797
人数【人】,2013年12月,13116,豊島区,,19974,11012,***,2752,413,49,652,24,***,410,812,3850
人数【人】,2013年12月,13117,北区,,14856,7748,***,2804,767,91,444,13,***,195,260,2534
人数【人】,2013年12月,13118,荒川区,,15823,6771,***,6118,514,27,359,9,***,136,192,1697
人数【人】,2013年12月,13119,板橋区,,17296,9132,***,3279,1278,113,445,37,***,270,503,2239
人数【人】,2013年12月,13120,練馬区,,13263,4928,***,3992,882,104,299,20,***,448,369,2221
人数【人】,2013年12月,13121,足立区,,23140,8667,***,7997,3285,177,266,30,***,223,363,2132
人数【人】,2013年12月,13122,葛飾区,,14239,6885,***,3511,1374,60,258,27,***,133,206,1785
人数【人】,2013年12月,13123,江戸川区,,24270,11260,***,4613,2419,117,628,41,***,236,479,4477
人数【人】,2013年12月,13201,八王子市,,9232,3649,***,1999,1061,182,215,187,***,245,185,1509
人数【人】,2013年12月,13202,立川市,,3337,1478,***,844,300,92,30,28,***,118,56,391
人数【人】,2013年12月,13203,武蔵野市,,2369,765,***,536,82,13,33,7,***,304,88,541
人数【人】,2013年12月,13204,三鷹市,,2879,832,***,719,163,18,58,3,***,282,114,690
人数【人】,2013年12月,13205,青梅市,,1466,345,***,228,350,51,49,141,***,58,57,187
人数【人】,2013年12月,13206,府中市,,4313,1527,***,880,467,83,91,16,***,232,124,893
人数【人】,2013年12月,13207,昭島市,,2116,771,***,583,213,56,43,75,***,50,41,284
人数【人】,2013年12月,13208,調布市,,3672,1217,***,1101,287,23,83,12,***,144,118,687
人数【人】,2013年12月,13209,町田市,,4893,1861,***,1102,518,48,76,40,***,196,110,942
人数【人】,2013年12月,13210,小金井市,,2074,918,***,304,100,21,44,3,***,113,30,541
人数【人】,2013年12月,13211,小平市,,4056,1226,***,1666,248,52,102,-,***,101,88,573
人数【人】,2013年12月,13212,日野市,,2439,1061,***,505,212,11,119,34,***,61,31,405
人数【人】,2013年12月,13213,東村山市,,2191,764,***,600,265,5,35,7,***,46,45,424
人数【人】,2013年12月,13214,国分寺市,,1707,700,***,425,106,24,49,2,***,71,50,280
人数【人】,2013年12月,13215,国立市,,1345,473,***,363,70,3,27,8,***,57,42,302
人数【人】,2013年12月,13218,福生市,,2688,646,***,289,348,55,211,262,***,124,86,667
人数【人】,2013年12月,13219,狛江市,,1028,371,***,218,91,3,10,1,***,56,26,252
人数【人】,2013年12月,13220,東大和市,,1093,380,***,329,240,13,8,3,***,19,8,93
人数【人】,2013年12月,13221,清瀬市,,1039,386,***,197,177,8,25,3,***,29,16,198
人数【人】,2013年12月,13222,東久留米市,,1633,495,***,305,245,14,17,5,***,199,31,322
人数【人】,2013年12月,13223,武蔵村山市,,1131,414,***,185,271,63,46,16,***,34,7,95
人数【人】,2013年12月,13224,多摩市,,2049,809,***,529,237,11,30,2,***,63,43,325
人数【人】,2013年12月,13225,稲城市,,1110,367,***,298,160,22,14,4,***,28,31,186
人数【人】,2013年12月,13227,羽村市,,1245,181,***,103,222,119,35,392,***,43,19,131
人数【人】,2013年12月,13228,あきる野市,,646,152,***,145,107,18,18,28,***,43,16,119
人数【人】,2013年12月,13229,西東京市,,3275,1293,***,862,257,26,53,9,***,94,148,533
人数【人】,2013年12月,13303,瑞穂町,,532,80,***,66,181,36,18,60,***,24,7,60
人数【人】,2013年12月,13305,日の出町,,81,17,***,17,19,3,-,4,***,10,2,9
人数【人】,2013年12月,13307,檜原村,,14,-,***,7,2,-,-,-,***,5,-,-
人数【人】,2013年12月,13308,奥多摩町,,25,5,***,6,4,1,-,-,***,3,-,6
人数【人】,2013年12月,13361,大島町,,50,2,***,11,5,1,-,-,***,2,-,29
人数【人】,2013年12月,13362,利島村,,-,-,***,-,-,-,-,-,***,-,-,-
人数【人】,2013年12月,13363,新島村,,6,3,***,-,-,-,-,1,***,1,-,1
人数【人】,2013年12月,13364,神津島村,,3,1,***,1,-,-,-,-,***,1,-,-
人数【人】,2013年12月,13381,三宅村,,40,1,***,14,17,-,2,-,***,6,-,-
人数【人】,2013年12月,13382,御蔵島村,,1,-,***,1,-,-,-,-,***,-,-,-
人数【人】,2013年12月,13401,八丈町,,109,3,***,53,44,-,-,-,***,3,1,5
人数【人】,2013年12月,13402,青ヶ島村,,2,-,***,-,2,-,-,-,***,-,-,-
人数【人】,2013年12月,13421,小笠原村,,17,2,***,5,1,-,-,-,***,6,-,3
人数【人】,2013年12月,14100,横浜市,,77570,31931,***,14448,6839,2495,2214,1330,***,2316,1965,14032
人数【人】,2013年12月,14101,鶴見区,,9687,3476,***,1722,1079,1118,163,436,***,112,190,1391
人数【人】,2013年12月,14102,神奈川区,,4991,2165,***,1089,379,78,86,28,***,167,113,886
人数【人】,2013年12月,14103,西区,,3744,1598,***,643,227,25,98,44,***,158,82,869
人数【人】,2013年12月,14104,中区,,15357,8414,***,2396,784,103,45,41,***,590,606,2378
人数【人】,2013年12月,14105,南区,,7784,3528,***,1705,1015,29,72,63,***,115,250,1007
人数【人】,2013年12月,14106,保土ケ谷区,,4358,1978,***,777,410,27,115,8,***,68,76,899
人数【人】,2013年12月,14107,磯子区,,3327,1480,***,599,354,209,14,107,***,86,88,390
人数【人】,2013年12月,14108,金沢区,,2240,642,***,411,202,113,63,311,***,92,36,370
人数【人】,2013年12月,14109,港北区,,5225,1543,***,1212,468,114,97,31,***,270,143,1347
人数【人】,2013年12月,14110,戸塚区,,3124,1394,***,583,255,135,136,51,***,79,43,448
人数【人】,2013年12月,14111,港南区,,2115,783,***,580,222,41,43,16,***,66,40,324
人数【人】,2013年12月,14112,旭区,,2088,744,***,474,264,17,69,29,***,51,36,404
人数【人】,2013年12月,14113,緑区,,2640,915,***,371,310,214,53,39,***,52,47,639
人数【人】,2013年12月,14114,瀬谷区,,1453,415,***,207,155,37,228,33,***,33,28,317
人数【人】,2013年12月,14115,栄区,,993,356,***,232,101,19,69,8,***,42,23,143
人数【人】,2013年12月,14116,泉区,,2594,1015,***,183,134,42,762,25,***,35,21,377
人数【人】,2013年12月,14117,青葉区,,3232,1019,***,681,202,54,34,34,***,207,72,929
人数【人】,2013年12月,14118,都筑区,,2618,466,***,583,278,120,67,26,***,93,71,914
人数【人】,2013年12月,14130,川崎市,,30380,10094,***,8278,3664,799,911,491,***,691,628,4824
人数【人】,2013年12月,14131,川崎区,,11306,3578,***,3839,1401,489,299,293,***,62,173,1172
人数【人】,2013年12月,14132,幸区,,3688,1358,***,931,418,51,92,93,***,64,66,615
人数【人】,2013年12月,14133,中原区,,4082,1399,***,960,422,57,99,17,***,136,127,865
人数【人】,2013年12月,14134,高津区,,3626,1221,***,821,511,62,147,29,***,133,85,617
人数【人】,2013年12月,14135,多摩区,,3211,1127,***,699,443,49,101,5,***,100,71,616
人数【人】,2013年12月,14136,宮前区,,2549,729,***,598,339,56,117,32,***,95,64,519
人数【人】,2013年12月,14137,麻生区,,1918,682,***,430,130,35,56,22,***,101,42,420
人数【人】,2013年12月,14150,相模原市,,10346,3298,***,1843,1551,310,343,270,***,309,184,2238
人数【人】,2013年12月,14151,緑区,,2184,663,***,315,272,71,144,53,***,65,35,566
人数【人】,2013年12月,14152,中央区,,4530,1504,***,722,846,151,136,151,***,109,63,848
人数【人】,2013年12月,14153,南区,,3632,1131,***,806,433,88,63,66,***,135,86,824
人数【人】,2013年12月,14201,横須賀市,,4635,731,***,947,1233,188,81,313,***,435,53,654
人数【人】,2013年12月,14203,平塚市,,4264,677,***,436,683,774,219,196,***,61,40,1178
人数【人】,2013年12月,14204,鎌倉市,,1247,223,***,344,71,12,16,10,***,141,26,404
人数【人】,2013年12月,14205,藤沢市,,5280,937,***,867,404,606,330,593,***,187,62,1294
人数【人】,2013年12月,14206,小田原市,,1826,488,***,336,435,130,62,59,***,32,16,268
人数【人】,2013年12月,14207,茅ヶ崎市,,1439,344,***,301,218,83,31,14,***,90,34,324
人数【人】,2013年12月,14208,逗子市,,431,45,***,125,42,3,6,2,***,76,11,121
人数【人】,2013年12月,14210,三浦市,,208,47,***,42,35,12,3,-,***,23,3,43
人数【人】,2013年12月,14211,秦野市,,3094,508,***,207,152,557,362,421,***,36,37,814
人数【人】,2013年12月,14212,厚木市,,5526,1021,***,496,552,438,920,706,***,63,71,1259
人数【人】,2013年12月,14213,大和市,,5709,1177,***,878,716,338,546,815,***,97,77,1065
人数【人】,2013年12月,14214,伊勢原市,,1453,335,***,101,223,144,219,63,***,18,30,320
人数【人】,2013年12月,14215,海老名市,,2114,364,***,279,209,180,195,115,***,60,20,692
人数【人】,2013年12月,14216,座間市,,2404,546,***,341,372,166,159,129,***,94,27,570
