"統計名：","在留外国人統計（旧登録外国人統計） 在留外国人統計"
"表番号：","07"
"表題：","市区町村別　国籍・地域別　在留外国人"
"実施年月：","-","-"
"市区町村時点（年月日）：","2015年12月31日"

"***","数字が得られないもの"
"-","数字が得られないもの"

"","","","","","","","000","","105","","103","","901","","117","","410","","110","","407","","131","","304","","106","","960",""
"表章項目 コード","表章項目","時間軸（月次） コード","時間軸（月次）","市区町村 コード","市区町村","/国籍07","総数","注釈","中国","注釈","韓国","注釈","韓国・朝鮮","注釈","フィリピン","注釈","ブラジル","注釈","ベトナム","注釈","ペルー","注釈","ネパール","注釈","米国","注釈","台湾","注釈","その他","注釈"
"101","人数【人】","2014000606","2014年6月","02361","藤崎町","","15","","5","","***","","-","","2","","2","","-","","-","","***","","2","","-","","4",""
"101","人数【人】","2014000606","2014年6月","02362","大鰐町","","3","","-","","***","","2","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02367","田舎館村","","11","","-","","***","","-","","2","","-","","-","","-","","***","","2","","-","","7",""
"101","人数【人】","2014000606","2014年6月","02381","板柳町","","25","","9","","***","","7","","3","","-","","-","","-","","***","","1","","1","","4",""
"101","人数【人】","2014000606","2014年6月","02384","鶴田町","","13","","6","","***","","2","","2","","-","","-","","-","","***","","2","","-","","1",""
"101","人数【人】","2014000606","2014年6月","02387","中泊町","","28","","9","","***","","11","","1","","-","","-","","-","","***","","5","","-","","2",""
"101","人数【人】","2014000606","2014年6月","02401","野辺地町","","74","","58","","***","","10","","1","","-","","-","","-","","***","","2","","-","","3",""
"101","人数【人】","2014000606","2014年6月","02402","七戸町","","37","","18","","***","","4","","5","","-","","-","","-","","***","","4","","-","","6",""
"101","人数【人】","2014000606","2014年6月","02405","六戸町","","66","","15","","***","","1","","3","","-","","-","","1","","***","","11","","-","","35",""
"101","人数【人】","2014000606","2014年6月","02406","横浜町","","9","","-","","***","","2","","2","","1","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2014000606","2014年6月","02408","東北町","","73","","53","","***","","2","","9","","1","","-","","-","","***","","4","","-","","4",""
"101","人数【人】","2014000606","2014年6月","02411","六ヶ所村","","79","","26","","***","","5","","3","","2","","4","","-","","***","","2","","-","","37",""
"101","人数【人】","2014000606","2014年6月","02412","おいらせ町","","115","","24","","***","","20","","22","","2","","-","","-","","***","","23","","1","","23",""
"101","人数【人】","2014000606","2014年6月","02423","大間町","","12","","-","","***","","7","","4","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02424","東通村","","8","","1","","***","","2","","3","","-","","-","","-","","***","","2","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02425","風間浦村","","3","","2","","***","","-","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02426","佐井村","","2","","-","","***","","-","","1","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02441","三戸町","","55","","28","","***","","-","","17","","1","","-","","-","","***","","4","","-","","5",""
"101","人数【人】","2014000606","2014年6月","02442","五戸町","","47","","17","","***","","5","","15","","-","","-","","-","","***","","3","","1","","6",""
"101","人数【人】","2014000606","2014年6月","02443","田子町","","19","","6","","***","","-","","10","","-","","-","","-","","***","","3","","-","","-",""
"101","人数【人】","2014000606","2014年6月","02445","南部町","","40","","15","","***","","1","","14","","-","","-","","-","","***","","4","","-","","6",""
"101","人数【人】","2014000606","2014年6月","02446","階上町","","45","","18","","***","","3","","14","","-","","4","","-","","***","","2","","1","","3",""
"101","人数【人】","2014000606","2014年6月","02450","新郷村","","6","","3","","***","","-","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","03201","盛岡市","","1,342","","493","","***","","357","","88","","4","","56","","2","","***","","63","","32","","247",""
"101","人数【人】","2014000606","2014年6月","03202","宮古市","","125","","75","","***","","24","","7","","-","","1","","-","","***","","5","","-","","13",""
"101","人数【人】","2014000606","2014年6月","03203","大船渡市","","314","","209","","***","","19","","45","","-","","18","","-","","***","","10","","1","","12",""
"101","人数【人】","2014000606","2014年6月","03205","花巻市","","300","","142","","***","","62","","34","","-","","12","","1","","***","","12","","1","","36",""
"101","人数【人】","2014000606","2014年6月","03206","北上市","","413","","132","","***","","125","","49","","5","","17","","1","","***","","8","","9","","67",""
"101","人数【人】","2014000606","2014年6月","03207","久慈市","","173","","91","","***","","23","","34","","1","","17","","-","","***","","4","","-","","3",""
"101","人数【人】","2014000606","2014年6月","03208","遠野市","","92","","55","","***","","17","","6","","1","","-","","-","","***","","3","","1","","9",""
"101","人数【人】","2014000606","2014年6月","03209","一関市","","790","","298","","***","","104","","234","","21","","7","","-","","***","","19","","1","","106",""
"101","人数【人】","2014000606","2014年6月","03210","陸前高田市","","92","","59","","***","","1","","26","","-","","-","","-","","***","","2","","1","","3",""
"101","人数【人】","2014000606","2014年6月","03211","釜石市","","125","","41","","***","","15","","10","","1","","31","","-","","***","","7","","-","","20",""
"101","人数【人】","2014000606","2014年6月","03213","二戸市","","164","","83","","***","","2","","50","","3","","14","","-","","***","","2","","-","","10",""
"101","人数【人】","2014000606","2014年6月","03214","八幡平市","","130","","72","","***","","11","","17","","2","","6","","-","","***","","6","","2","","14",""
"101","人数【人】","2014000606","2014年6月","03215","奥州市","","445","","207","","***","","82","","86","","3","","5","","-","","***","","9","","10","","43",""
"101","人数【人】","2014000606","2014年6月","03216","滝沢市","","156","","88","","***","","30","","10","","-","","6","","-","","***","","11","","1","","10",""
"101","人数【人】","2014000606","2014年6月","03301","雫石町","","36","","8","","***","","11","","6","","-","","-","","-","","***","","2","","-","","9",""
"101","人数【人】","2014000606","2014年6月","03302","葛巻町","","18","","3","","***","","3","","9","","-","","-","","-","","***","","-","","-","","3",""
"101","人数【人】","2014000606","2014年6月","03303","岩手町","","114","","29","","***","","4","","70","","1","","3","","-","","***","","-","","-","","7",""
"101","人数【人】","2014000606","2014年6月","03305","滝沢村","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***","","***",""
"101","人数【人】","2014000606","2014年6月","03321","紫波町","","55","","19","","***","","17","","6","","-","","-","","-","","***","","3","","-","","10",""
"101","人数【人】","2014000606","2014年6月","03322","矢巾町","","62","","25","","***","","12","","2","","-","","3","","-","","***","","1","","-","","19",""
"101","人数【人】","2014000606","2014年6月","03366","西和賀町","","11","","4","","***","","4","","2","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","03381","金ケ崎町","","108","","66","","***","","20","","14","","1","","-","","-","","***","","3","","-","","4",""
"101","人数【人】","2014000606","2014年6月","03402","平泉町","","22","","10","","***","","2","","3","","-","","-","","-","","***","","3","","-","","4",""
"101","人数【人】","2014000606","2014年6月","03441","住田町","","62","","57","","***","","-","","1","","-","","-","","-","","***","","1","","-","","3",""
"101","人数【人】","2014000606","2014年6月","03461","大槌町","","26","","17","","***","","3","","3","","-","","-","","-","","***","","1","","-","","2",""
"101","人数【人】","2014000606","2014年6月","03482","山田町","","33","","17","","***","","12","","2","","-","","-","","-","","***","","-","","-","","2",""
"101","人数【人】","2014000606","2014年6月","03483","岩泉町","","41","","24","","***","","6","","4","","-","","4","","-","","***","","2","","-","","1",""
"101","人数【人】","2014000606","2014年6月","03484","田野畑村","","4","","1","","***","","-","","1","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2014000606","2014年6月","03485","普代村","","9","","6","","***","","2","","-","","-","","-","","-","","***","","1","","-","","-",""
"101","人数【人】","2014000606","2014年6月","03501","軽米町","","52","","40","","***","","1","","9","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2014000606","2014年6月","03503","野田村","","12","","5","","***","","-","","5","","-","","-","","-","","***","","1","","-","","1",""
"101","人数【人】","2014000606","2014年6月","03506","九戸村","","21","","20","","***","","-","","-","","-","","-","","-","","***","","-","","-","","1",""
"101","人数【人】","2014000606","2014年6月","03507","洋野町","","60","","36","","***","","6","","11","","1","","-","","1","","***","","3","","-","","2",""
"101","人数【人】","2014000606","2014年6月","03524","一戸町","","117","","19","","***","","3","","34","","-","","49","","-","","***","","2","","-","","10",""
"101","人数【人】","2014000606","2014年6月","04100","仙台市","","9,889","","3,566","","***","","2,311","","431","","82","","767","","14","","***","","506","","151","","2,061",""
"101","人数【人】","2014000606","2014年6月","04101","青葉区","","5,079","","2,052","","***","","888","","166","","44","","441","","9","","***","","159","","90","","1,230",""
"101","人数【人】","2014000606","2014年6月","04102","宮城野区","","1,347","","609","","***","","359","","100","","8","","62","","4","","***","","40","","16","","149",""
"101","人数【人】","2014000606","2014年6月","04103","若林区","","1,016","","285","","***","","223","","36","","6","","210","","1","","***","","22","","11","","222",""
"101","人数【人】","2014000606","2014年6月","04104","太白区","","1,462","","402","","***","","551","","71","","6","","47","","-","","***","","119","","13","","253",""
"101","人数【人】","2014000606","2014年6月","04105","泉区","","985","","218","","***","","290","","58","","18","","7","","-","","***","","166","","21","","207",""
